order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned,product_name,category,sub_category,cost_price,customer_name,city,state,region,revenue,cost,profit,profit_margin,order_year,order_month,month_name,order_quarter,return_flag,customer_type
O012104,2025-08-12,C01993,P0007,1,12217.49,0.25,No,Finance Basics 7,Books,Books,9748.56,Neha Singh,Kanpur,Uttar Pradesh,North,9163.12,9748.56,-585.44,-6.39,2025,8,August,Q3,0,Returning Customer
O012105,2025-05-21,C05749,P0338,1,2284.03,0.15,No,Perfume 338,Beauty,Personal Care,1496.32,Riya Yadav,Chandigarh,Chandigarh,North,1941.43,1496.32,445.11,22.93,2025,5,May,Q2,0,Returning Customer
O012106,2025-01-30,C02693,P0440,4,14082.66,0.25,No,Fiction Novel 440,Books,Books,8923.67,Sahil Gupta,Patna,Bihar,East,42247.98,35694.68,6553.3,15.51,2025,1,January,Q1,0,Returning Customer
O012107,2025-04-16,C08577,P0227,1,12236.48,0.2,No,Web Development 227,Books,Books,9015.57,Sahil Kumar,Chennai,Tamil Nadu,South,9789.18,9015.57,773.61,7.9,2025,4,April,Q2,0,Returning Customer
O012108,2025-10-13,C06515,P0168,2,3607.78,0.25,No,Webcam 168,Electronics,Gadgets,2928.33,Aditya Verma,Kolkata,West Bengal,East,5411.67,5856.66,-444.99,-8.22,2025,10,October,Q4,0,Returning Customer
O012109,2025-06-29,C09984,P0029,3,11386.55,0.25,No,Electric Kettle 29,Home & Kitchen,Kitchen & Home,8656.08,Vikash Yadav,Mumbai,Maharashtra,West,25619.74,25968.24,-348.5,-1.36,2025,6,June,Q2,0,Returning Customer
O012110,2025-12-11,C00249,P0179,1,10627.48,0.15,No,Water Bottle 179,Home & Kitchen,Kitchen & Home,7081.6,Vikash Sharma,Surat,Gujarat,West,9033.36,7081.6,1951.76,21.61,2025,12,December,Q4,0,Returning Customer
O012111,2025-05-30,C03313,P0078,2,1175.42,0.05,No,Air Fryer 78,Home & Kitchen,Kitchen & Home,967.91,Vikash Agarwal,Surat,Gujarat,West,2233.3,1935.82,297.48,13.32,2025,5,May,Q2,0,Returning Customer
O012112,2025-04-26,C00168,P0360,1,17684.13,0.2,No,Jacket 360,Fashion,Clothing,14113.82,Sneha Agarwal,Kolkata,West Bengal,East,14147.3,14113.82,33.48,0.24,2025,4,April,Q2,0,Returning Customer
O012113,2025-05-21,C05539,P0330,2,5761.4,0.05,No,Face Serum 330,Beauty,Personal Care,4022.41,Aman Rajput,Jaipur,Rajasthan,North,10946.66,8044.82,2901.84,26.51,2025,5,May,Q2,0,Returning Customer
O012114,2025-09-23,C05078,P0390,2,18079.48,0.05,No,Kitchen Scale 390,Home & Kitchen,Kitchen & Home,12539.51,Priya Patel,Delhi,Delhi,North,34351.01,25079.02,9271.99,26.99,2025,9,September,Q3,0,Returning Customer
O012115,2025-05-02,C06762,P0390,2,18079.48,0.1,No,Kitchen Scale 390,Home & Kitchen,Kitchen & Home,12539.51,Neha Yadav,Surat,Gujarat,West,32543.06,25079.02,7464.04,22.94,2025,5,May,Q2,0,Returning Customer
O012116,2025-11-10,C00820,P0265,3,10366.68,0.15,No,Body Lotion 265,Beauty,Personal Care,7319.26,Aditya Sharma,Mumbai,Maharashtra,West,26435.03,21957.78,4477.25,16.94,2025,11,November,Q4,0,Returning Customer
O012117,2025-12-05,C03082,P0366,3,11078.85,0.1,No,Fiction Novel 366,Books,Books,7268.81,Ananya Patel,Chennai,Tamil Nadu,South,29912.9,21806.43,8106.47,27.1,2025,12,December,Q4,0,Returning Customer
O012118,2025-05-09,C08005,P0226,1,9984.99,0.0,No,Tennis Ball 226,Sports,Fitness,7614.43,Aditi Rajput,Bhubaneswar,Odisha,East,9984.99,7614.43,2370.56,23.74,2025,5,May,Q2,0,Returning Customer
O012119,2025-01-17,C01381,P0329,2,753.43,0.05,No,Business Analytics 329,Books,Books,604.36,Ananya Yadav,Kanpur,Uttar Pradesh,North,1431.52,1208.72,222.8,15.56,2025,1,January,Q1,0,Returning Customer
O012120,2025-02-13,C09551,P0028,1,3385.6,0.25,No,Study Table 28,Furniture,Home Furniture,2428.02,Pooja Agarwal,Jaipur,Rajasthan,North,2539.2,2428.02,111.18,4.38,2025,2,February,Q1,0,Returning Customer
O012121,2025-09-12,C05814,P0266,1,2292.24,0.1,No,Dinner Set 266,Home & Kitchen,Kitchen & Home,1794.42,Ankit Agarwal,Jaipur,Rajasthan,North,2063.02,1794.42,268.6,13.02,2025,9,September,Q3,0,Returning Customer
O012122,2025-06-11,C00895,P0072,1,20000.49,0.0,No,Badminton Racket 72,Sports,Fitness,13214.26,Ananya Gupta,Chennai,Tamil Nadu,South,20000.49,13214.26,6786.23,33.93,2025,6,June,Q2,0,Returning Customer
O012123,2025-12-29,C05920,P0431,2,15299.02,0.25,No,Backpack 431,Fashion,Clothing,10187.25,Priya Sharma,Delhi,Delhi,North,22948.53,20374.5,2574.03,11.22,2025,12,December,Q4,0,Returning Customer
O012124,2025-05-17,C03952,P0332,1,13518.82,0.2,No,Air Fryer 332,Home & Kitchen,Kitchen & Home,9205.19,Isha Kumar,Patna,Bihar,East,10815.06,9205.19,1609.87,14.89,2025,5,May,Q2,0,Returning Customer
O012125,2025-10-19,C01118,P0372,1,15319.49,0.25,No,Sneakers 372,Fashion,Clothing,12566.79,Aarav Patel,Pune,Maharashtra,West,11489.62,12566.79,-1077.17,-9.38,2025,10,October,Q4,0,Returning Customer
O012126,2025-08-20,C00053,P0060,1,3881.09,0.2,No,Shampoo 60,Beauty,Personal Care,2663.01,Kavya Mishra,Mumbai,Maharashtra,West,3104.87,2663.01,441.86,14.23,2025,8,August,Q3,0,Returning Customer
O012127,2025-06-11,C03138,P0486,1,11074.34,0.2,Yes,Shampoo 486,Beauty,Personal Care,7832.72,Arjun Mishra,Bengaluru,Karnataka,South,8859.47,7832.72,1026.75,11.59,2025,6,June,Q2,1,Returning Customer
O012128,2025-04-25,C02053,P0161,2,8780.65,0.1,No,Perfume 161,Beauty,Personal Care,7272.66,Kavya Rajput,Kochi,Kerala,South,15805.17,14545.32,1259.85,7.97,2025,4,April,Q2,0,Returning Customer
O012129,2025-06-16,C01533,P0098,1,16050.1,0.05,No,Electric Kettle 98,Home & Kitchen,Kitchen & Home,13772.39,Pooja Agarwal,Surat,Gujarat,West,15247.6,13772.39,1475.2,9.68,2025,6,June,Q2,0,Returning Customer
O012130,2025-12-06,C06786,P0403,1,1635.22,0.0,No,Air Fryer 403,Home & Kitchen,Kitchen & Home,1288.93,Vikash Sharma,Lucknow,Uttar Pradesh,North,1635.22,1288.93,346.29,21.18,2025,12,December,Q4,0,Returning Customer
O012131,2025-12-03,C03312,P0285,5,11223.2,0.1,No,Sunscreen 285,Beauty,Personal Care,9551.18,Pooja Mishra,Delhi,Delhi,North,50504.4,47755.9,2748.5,5.44,2025,12,December,Q4,0,Returning Customer
O012132,2025-07-23,C08970,P0322,4,18890.7,0.0,No,Office Chair 322,Furniture,Home Furniture,12138.75,Aditya Mishra,Bengaluru,Karnataka,South,75562.8,48555.0,27007.8,35.74,2025,7,July,Q3,0,Returning Customer
O012133,2025-05-22,C06651,P0218,1,14742.31,0.15,No,Lip Balm 218,Beauty,Personal Care,12003.62,Riya Patel,Ahmedabad,Gujarat,West,12530.96,12003.62,527.34,4.21,2025,5,May,Q2,0,Returning Customer
O012134,2025-06-10,C08462,P0249,1,19785.71,0.15,No,Sports Shoes 249,Sports,Fitness,14294.04,Aman Patel,Jaipur,Rajasthan,North,16817.85,14294.04,2523.81,15.01,2025,6,June,Q2,0,Returning Customer
O012135,2025-11-25,C08949,P0225,3,3198.82,0.15,No,Power Bank 225,Electronics,Gadgets,2476.87,Rohan Agarwal,Kanpur,Uttar Pradesh,North,8156.99,7430.61,726.38,8.91,2025,11,November,Q4,0,Returning Customer
O012136,2025-06-01,C01559,P0282,2,3512.37,0.15,No,Dining Chair 282,Furniture,Home Furniture,2458.54,Isha Sharma,Lucknow,Uttar Pradesh,North,5971.03,4917.08,1053.95,17.65,2025,6,June,Q2,0,Returning Customer
O012137,2025-06-12,C04213,P0171,3,9558.07,0.1,No,Keyboard 171,Electronics,Gadgets,7921.21,Rahul Yadav,Kochi,Kerala,South,25806.79,23763.63,2043.16,7.92,2025,6,June,Q2,0,Returning Customer
O012138,2025-02-12,C09637,P0061,1,9787.76,0.0,No,Water Bottle 61,Home & Kitchen,Kitchen & Home,7702.27,Aditya Verma,Bengaluru,Karnataka,South,9787.76,7702.27,2085.49,21.31,2025,2,February,Q1,0,Returning Customer
O012139,2025-09-10,C04513,P0359,1,17541.46,0.05,No,Fiction Novel 359,Books,Books,11010.09,Aarav Sharma,Chennai,Tamil Nadu,South,16664.39,11010.09,5654.3,33.93,2025,9,September,Q3,0,Returning Customer
O012140,2025-02-05,C09504,P0309,1,18448.65,0.0,No,Study Table 309,Furniture,Home Furniture,13125.69,Aarav Verma,Chennai,Tamil Nadu,South,18448.65,13125.69,5322.96,28.85,2025,2,February,Q1,0,Returning Customer
O012141,2025-10-20,C00018,P0346,1,11059.56,0.15,No,Football 346,Sports,Fitness,7116.0,Sahil Singh,Ahmedabad,Gujarat,West,9400.63,7116.0,2284.63,24.3,2025,10,October,Q4,0,Returning Customer
O012142,2025-11-23,C00735,P0079,1,17626.25,0.05,No,Resistance Band 79,Sports,Fitness,13950.29,Ankit Sharma,Pune,Maharashtra,West,16744.94,13950.29,2794.65,16.69,2025,11,November,Q4,0,Returning Customer
O012143,2025-11-07,C03556,P0146,1,2161.81,0.0,No,Backpack 146,Fashion,Clothing,1379.98,Sahil Verma,Ahmedabad,Gujarat,West,2161.81,1379.98,781.83,36.17,2025,11,November,Q4,0,Returning Customer
O012144,2025-10-09,C06598,P0043,4,16292.15,0.0,No,Fiction Novel 43,Books,Books,12025.76,Aarav Kumar,Delhi,Delhi,North,65168.6,48103.04,17065.56,26.19,2025,10,October,Q4,0,New Customer
O012145,2025-08-01,C08354,P0482,1,8229.98,0.2,No,Backpack 482,Fashion,Clothing,7071.75,Aditya Kumar,Jaipur,Rajasthan,North,6583.98,7071.75,-487.77,-7.41,2025,8,August,Q3,0,Returning Customer
O012146,2025-11-09,C09197,P0315,2,5399.23,0.05,No,Jeans 315,Fashion,Clothing,4357.37,Sahil Sharma,Chennai,Tamil Nadu,South,10258.54,8714.74,1543.8,15.05,2025,11,November,Q4,0,Returning Customer
O012147,2025-01-22,C04206,P0437,3,7018.71,0.15,No,Web Development 437,Books,Books,6049.99,Sneha Sharma,Chandigarh,Chandigarh,North,17897.71,18149.97,-252.26,-1.41,2025,1,January,Q1,0,Returning Customer
O012148,2025-12-07,C02274,P0213,2,17739.26,0.05,Yes,Coffee Maker 213,Home & Kitchen,Kitchen & Home,13570.6,Kavya Mishra,Chennai,Tamil Nadu,South,33704.59,27141.2,6563.39,19.47,2025,12,December,Q4,1,Returning Customer
O012149,2025-05-13,C03551,P0088,3,7193.23,0.2,No,Dumbbells 88,Sports,Fitness,5177.71,Simran Kumar,Delhi,Delhi,North,17263.75,15533.13,1730.62,10.02,2025,5,May,Q2,0,Returning Customer
O012150,2025-01-27,C00974,P0327,2,10096.21,0.05,No,Bookshelf 327,Furniture,Home Furniture,6974.32,Vikash Sharma,Kochi,Kerala,South,19182.8,13948.64,5234.16,27.29,2025,1,January,Q1,0,Returning Customer
O012151,2025-12-21,C05654,P0301,1,15548.74,0.05,No,Dumbbells 301,Sports,Fitness,12578.6,Ananya Patel,Mumbai,Maharashtra,West,14771.3,12578.6,2192.7,14.84,2025,12,December,Q4,0,Returning Customer
O012152,2025-04-19,C04261,P0173,2,8803.19,0.1,No,Skipping Rope 173,Sports,Fitness,6835.95,Riya Singh,Chandigarh,Chandigarh,North,15845.74,13671.9,2173.84,13.72,2025,4,April,Q2,0,Returning Customer
O012153,2025-07-11,C01807,P0010,1,14649.64,0.25,No,Football 10,Sports,Fitness,11113.42,Arjun Rajput,Surat,Gujarat,West,10987.23,11113.42,-126.19,-1.15,2025,7,July,Q3,0,Returning Customer
O012154,2025-02-25,C09840,P0445,1,1758.64,0.2,No,Data Science Handbook 445,Books,Books,1287.66,Priya Gupta,Surat,Gujarat,West,1406.91,1287.66,119.25,8.48,2025,2,February,Q1,0,Returning Customer
O012155,2025-04-27,C00714,P0462,1,10912.33,0.25,No,Machine Learning Guide 462,Books,Books,7452.84,Ankit Patel,Ahmedabad,Gujarat,West,8184.25,7452.84,731.41,8.94,2025,4,April,Q2,0,Returning Customer
O012156,2025-04-14,C07413,P0011,1,4759.02,0.25,No,Football 11,Sports,Fitness,2979.86,Aditya Sharma,Kochi,Kerala,South,3569.27,2979.86,589.41,16.51,2025,4,April,Q2,0,Returning Customer
O012157,2025-01-30,C04485,P0157,2,11681.05,0.05,No,Cricket Bat 157,Sports,Fitness,9682.47,Neha Sharma,Bhubaneswar,Odisha,East,22194.0,19364.94,2829.06,12.75,2025,1,January,Q1,0,Returning Customer
O012158,2025-07-01,C00120,P0255,1,1699.87,0.1,Yes,Sunscreen 255,Beauty,Personal Care,1212.0,Ananya Verma,Ahmedabad,Gujarat,West,1529.88,1212.0,317.88,20.78,2025,7,July,Q3,1,Returning Customer
O012159,2025-11-19,C00589,P0171,3,9558.07,0.25,No,Keyboard 171,Electronics,Gadgets,7921.21,Ananya Singh,Bengaluru,Karnataka,South,21505.66,23763.63,-2257.97,-10.5,2025,11,November,Q4,0,Returning Customer
O012160,2025-07-12,C05215,P0286,3,4709.15,0.1,No,Cookware Set 286,Home & Kitchen,Kitchen & Home,3897.21,Ankit Verma,Bengaluru,Karnataka,South,12714.7,11691.63,1023.07,8.05,2025,7,July,Q3,0,Returning Customer
O012161,2025-07-20,C06566,P0147,1,4088.72,0.15,No,Electric Kettle 147,Home & Kitchen,Kitchen & Home,2831.7,Aarav Yadav,Kanpur,Uttar Pradesh,North,3475.41,2831.7,643.71,18.52,2025,7,July,Q3,0,Returning Customer
O012162,2025-12-09,C03389,P0047,1,7647.17,0.1,No,Finance Basics 47,Books,Books,5133.3,Rohan Verma,Kochi,Kerala,South,6882.45,5133.3,1749.15,25.41,2025,12,December,Q4,0,Returning Customer
O012163,2025-08-11,C01610,P0336,1,8477.27,0.2,No,Computer Desk 336,Furniture,Home Furniture,5388.77,Neha Verma,Chandigarh,Chandigarh,North,6781.82,5388.77,1393.05,20.54,2025,8,August,Q3,0,Returning Customer
O012164,2025-04-23,C04491,P0276,1,5013.14,0.15,No,Vacuum Cleaner 276,Home & Kitchen,Kitchen & Home,3452.43,Priya Rajput,Pune,Maharashtra,West,4261.17,3452.43,808.74,18.98,2025,4,April,Q2,0,Returning Customer
O012165,2025-02-03,C03605,P0357,5,8239.11,0.2,No,Backpack 357,Fashion,Clothing,6458.54,Neha Gupta,Pune,Maharashtra,West,32956.44,32292.7,663.74,2.01,2025,2,February,Q1,0,Returning Customer
O012166,2025-02-20,C00074,P0270,1,7308.9,0.05,No,Smart Watch 270,Electronics,Gadgets,4577.65,Rohan Rajput,Mumbai,Maharashtra,West,6943.45,4577.65,2365.8,34.07,2025,2,February,Q1,0,Returning Customer
O012167,2025-11-24,C02122,P0120,1,5310.31,0.05,No,Office Chair 120,Furniture,Home Furniture,3601.21,Kavya Sharma,Patna,Bihar,East,5044.79,3601.21,1443.58,28.62,2025,11,November,Q4,0,Returning Customer
O012168,2025-10-31,C06691,P0043,2,16292.15,0.0,No,Fiction Novel 43,Books,Books,12025.76,Isha Patel,Mumbai,Maharashtra,West,32584.3,24051.52,8532.78,26.19,2025,10,October,Q4,0,Returning Customer
O012169,2025-11-10,C00699,P0229,1,18884.6,0.1,No,Face Wash 229,Beauty,Personal Care,13710.98,Priya Gupta,Bhubaneswar,Odisha,East,16996.14,13710.98,3285.16,19.33,2025,11,November,Q4,0,Returning Customer
O012170,2025-06-13,C09899,P0376,2,18265.52,0.0,No,Computer Desk 376,Furniture,Home Furniture,13777.68,Ananya Yadav,Pune,Maharashtra,West,36531.04,27555.36,8975.68,24.57,2025,6,June,Q2,0,Returning Customer
O012171,2025-12-16,C08916,P0383,1,11515.25,0.15,No,TV Unit 383,Furniture,Home Furniture,8119.7,Neha Agarwal,Pune,Maharashtra,West,9787.96,8119.7,1668.26,17.04,2025,12,December,Q4,0,Returning Customer
O012172,2025-02-16,C01160,P0376,1,18265.52,0.15,No,Computer Desk 376,Furniture,Home Furniture,13777.68,Rohan Sharma,Hyderabad,Telangana,South,15525.69,13777.68,1748.01,11.26,2025,2,February,Q1,0,Returning Customer
O012173,2025-01-13,C03951,P0457,5,4827.34,0.25,Yes,Finance Basics 457,Books,Books,3597.01,Arjun Rajput,Kolkata,West Bengal,East,18102.53,17985.05,117.47,0.65,2025,1,January,Q1,1,Returning Customer
O012174,2025-07-26,C09769,P0152,1,10707.69,0.05,No,Body Lotion 152,Beauty,Personal Care,7532.03,Arjun Singh,Pune,Maharashtra,West,10172.31,7532.03,2640.28,25.96,2025,7,July,Q3,0,Returning Customer
O012175,2025-11-01,C01192,P0301,1,15548.74,0.2,No,Dumbbells 301,Sports,Fitness,12578.6,Rohan Agarwal,Kanpur,Uttar Pradesh,North,12438.99,12578.6,-139.61,-1.12,2025,11,November,Q4,0,Returning Customer
O012176,2025-05-21,C08356,P0328,1,4907.62,0.25,No,Makeup Kit 328,Beauty,Personal Care,4178.14,Aarav Agarwal,Surat,Gujarat,West,3680.72,4178.14,-497.43,-13.51,2025,5,May,Q2,0,Returning Customer
O012177,2025-06-25,C07693,P0222,1,19725.69,0.15,No,Digital Marketing 222,Books,Books,13398.3,Pooja Agarwal,Delhi,Delhi,North,16766.84,13398.3,3368.54,20.09,2025,6,June,Q2,0,Returning Customer
O012178,2025-11-05,C09830,P0042,1,7539.1,0.1,No,Sneakers 42,Fashion,Clothing,4790.43,Neha Rajput,Jaipur,Rajasthan,North,6785.19,4790.43,1994.76,29.4,2025,11,November,Q4,0,Returning Customer
O012179,2025-02-03,C02533,P0239,2,13735.78,0.0,No,Smart Watch 239,Electronics,Gadgets,9490.12,Aarav Gupta,Kanpur,Uttar Pradesh,North,27471.56,18980.24,8491.32,30.91,2025,2,February,Q1,0,Returning Customer
O012180,2025-09-21,C09591,P0396,3,21587.05,0.1,No,Coffee Table 396,Furniture,Home Furniture,14525.55,Neha Patel,Kolkata,West Bengal,East,58285.04,43576.65,14708.39,25.24,2025,9,September,Q3,0,Returning Customer
O012181,2025-03-11,C06672,P0163,1,2615.63,0.2,No,Machine Learning Guide 163,Books,Books,2063.18,Simran Patel,Bengaluru,Karnataka,South,2092.5,2063.18,29.32,1.4,2025,3,March,Q1,0,Returning Customer
O012182,2025-03-10,C06988,P0182,1,10089.55,0.05,No,Python Programming 182,Books,Books,6598.39,Rahul Singh,Chennai,Tamil Nadu,South,9585.07,6598.39,2986.68,31.16,2025,3,March,Q1,0,Returning Customer
O012183,2025-04-23,C00702,P0198,1,2093.89,0.25,No,Face Serum 198,Beauty,Personal Care,1701.77,Ankit Verma,Kanpur,Uttar Pradesh,North,1570.42,1701.77,-131.35,-8.36,2025,4,April,Q2,0,Returning Customer
O012184,2025-07-16,C09237,P0190,2,20916.2,0.0,No,Water Bottle 190,Home & Kitchen,Kitchen & Home,14348.18,Rohan Sharma,Bengaluru,Karnataka,South,41832.4,28696.36,13136.04,31.4,2025,7,July,Q3,0,Returning Customer
O012185,2025-05-27,C06042,P0082,2,11815.11,0.25,No,SQL Complete Guide 82,Books,Books,10264.75,Aditi Sharma,Bhubaneswar,Odisha,East,17722.66,20529.5,-2806.83,-15.84,2025,5,May,Q2,0,Returning Customer
O012186,2025-05-31,C06024,P0146,1,2161.81,0.25,No,Backpack 146,Fashion,Clothing,1379.98,Simran Singh,Delhi,Delhi,North,1621.36,1379.98,241.38,14.89,2025,5,May,Q2,0,Returning Customer
O012187,2025-09-24,C05468,P0419,1,18901.01,0.2,No,Web Development 419,Books,Books,12114.64,Kavya Patel,Kochi,Kerala,South,15120.81,12114.64,3006.17,19.88,2025,9,September,Q3,0,Returning Customer
O012188,2025-03-25,C00101,P0059,5,3395.63,0.2,No,Dress 59,Fashion,Clothing,2417.9,Ananya Singh,Ahmedabad,Gujarat,West,13582.52,12089.5,1493.02,10.99,2025,3,March,Q1,0,Returning Customer
O012189,2025-03-29,C09447,P0482,1,8229.98,0.0,No,Backpack 482,Fashion,Clothing,7071.75,Aditi Patel,Bengaluru,Karnataka,South,8229.98,7071.75,1158.23,14.07,2025,3,March,Q1,0,Returning Customer
O012190,2025-09-11,C03199,P0137,1,16054.87,0.0,No,Yoga Mat 137,Sports,Fitness,11358.47,Riya Rajput,Lucknow,Uttar Pradesh,North,16054.87,11358.47,4696.4,29.25,2025,9,September,Q3,0,Returning Customer
O012191,2025-03-03,C05975,P0129,2,7722.21,0.25,No,Leadership Skills 129,Books,Books,5265.16,Priya Gupta,Hyderabad,Telangana,South,11583.32,10530.32,1053.0,9.09,2025,3,March,Q1,0,Returning Customer
O012192,2025-03-09,C08435,P0140,2,19137.92,0.25,No,USB Cable 140,Electronics,Gadgets,12666.3,Rahul Mishra,Chandigarh,Chandigarh,North,28706.88,25332.6,3374.28,11.75,2025,3,March,Q1,0,Returning Customer
O012193,2025-04-20,C06850,P0414,5,11956.0,0.15,No,Backpack 414,Fashion,Clothing,8947.61,Isha Mishra,Mumbai,Maharashtra,West,50813.0,44738.05,6074.95,11.96,2025,4,April,Q2,0,Returning Customer
O012194,2025-09-01,C01442,P0291,1,15322.65,0.0,No,Vacuum Cleaner 291,Home & Kitchen,Kitchen & Home,13261.91,Riya Mishra,Lucknow,Uttar Pradesh,North,15322.65,13261.91,2060.74,13.45,2025,9,September,Q3,0,Returning Customer
O012195,2025-02-18,C01152,P0049,4,5963.99,0.2,Yes,Office Chair 49,Furniture,Home Furniture,4672.48,Aarav Rajput,Mumbai,Maharashtra,West,19084.77,18689.92,394.85,2.07,2025,2,February,Q1,1,Returning Customer
O012196,2025-10-21,C09745,P0258,2,15355.66,0.25,No,Gym Gloves 258,Sports,Fitness,12351.2,Rahul Kumar,Hyderabad,Telangana,South,23033.49,24702.4,-1668.91,-7.25,2025,10,October,Q4,0,Returning Customer
O012197,2025-10-08,C07748,P0309,4,18448.65,0.2,No,Study Table 309,Furniture,Home Furniture,13125.69,Aman Verma,Mumbai,Maharashtra,West,59035.68,52502.76,6532.92,11.07,2025,10,October,Q4,0,Returning Customer
O012198,2025-12-18,C04252,P0432,2,12911.73,0.15,No,USB Cable 432,Electronics,Gadgets,10539.29,Aditya Agarwal,Hyderabad,Telangana,South,21949.94,21078.58,871.36,3.97,2025,12,December,Q4,0,Returning Customer
O012199,2025-06-08,C01939,P0276,3,5013.14,0.0,No,Vacuum Cleaner 276,Home & Kitchen,Kitchen & Home,3452.43,Isha Sharma,Patna,Bihar,East,15039.42,10357.29,4682.13,31.13,2025,6,June,Q2,0,Returning Customer
O012200,2025-02-17,C01626,P0418,1,16498.59,0.05,No,Hoodie 418,Fashion,Clothing,11868.23,Arjun Rajput,Bengaluru,Karnataka,South,15673.66,11868.23,3805.43,24.28,2025,2,February,Q1,0,Returning Customer
O012201,2025-08-09,C00963,P0063,1,5856.48,0.05,No,Dumbbells 63,Sports,Fitness,4015.75,Pooja Verma,Patna,Bihar,East,5563.66,4015.75,1547.91,27.82,2025,8,August,Q3,0,Returning Customer
O012202,2025-04-17,C03765,P0307,1,13485.03,0.15,No,Yoga Mat 307,Sports,Fitness,10109.14,Aditi Singh,Kanpur,Uttar Pradesh,North,11462.28,10109.14,1353.14,11.81,2025,4,April,Q2,0,Returning Customer
O012203,2025-10-22,C01245,P0254,2,11799.84,0.1,No,Lip Balm 254,Beauty,Personal Care,7997.46,Priya Verma,Patna,Bihar,East,21239.71,15994.92,5244.79,24.69,2025,10,October,Q4,0,Returning Customer
O012204,2025-09-15,C09520,P0310,3,18951.16,0.1,No,Data Science Handbook 310,Books,Books,12496.13,Pooja Verma,Pune,Maharashtra,West,51168.13,37488.39,13679.74,26.73,2025,9,September,Q3,0,Returning Customer
O012205,2025-11-29,C08019,P0158,1,20555.02,0.1,No,Makeup Kit 158,Beauty,Personal Care,12989.33,Neha Rajput,Bhubaneswar,Odisha,East,18499.52,12989.33,5510.19,29.79,2025,11,November,Q4,0,Returning Customer
O012206,2025-02-02,C02274,P0138,1,10746.39,0.25,No,Badminton Racket 138,Sports,Fitness,8982.17,Kavya Mishra,Chennai,Tamil Nadu,South,8059.79,8982.17,-922.38,-11.44,2025,2,February,Q1,0,Returning Customer
O012207,2025-12-16,C01756,P0410,1,2644.84,0.2,No,Face Serum 410,Beauty,Personal Care,1999.15,Karan Patel,Delhi,Delhi,North,2115.87,1999.15,116.72,5.52,2025,12,December,Q4,0,Returning Customer
O012208,2025-08-26,C09993,P0431,2,15299.02,0.1,No,Backpack 431,Fashion,Clothing,10187.25,Aditi Patel,Delhi,Delhi,North,27538.24,20374.5,7163.74,26.01,2025,8,August,Q3,0,Returning Customer
O012209,2025-01-10,C04983,P0374,4,23513.09,0.0,No,Jeans 374,Fashion,Clothing,14867.29,Neha Rajput,Delhi,Delhi,North,94052.36,59469.16,34583.2,36.77,2025,1,January,Q1,0,Returning Customer
O012210,2025-10-29,C04517,P0462,1,10912.33,0.05,No,Machine Learning Guide 462,Books,Books,7452.84,Vikash Singh,Delhi,Delhi,North,10366.71,7452.84,2913.87,28.11,2025,10,October,Q4,0,Returning Customer
O012211,2025-05-18,C09310,P0326,1,5859.79,0.05,Yes,Face Serum 326,Beauty,Personal Care,4857.6,Aditya Mishra,Patna,Bihar,East,5566.8,4857.6,709.2,12.74,2025,5,May,Q2,1,Returning Customer
O012212,2025-07-18,C02284,P0057,3,9286.16,0.0,No,Sports Shoes 57,Sports,Fitness,6004.63,Rohan Gupta,Bengaluru,Karnataka,South,27858.48,18013.89,9844.59,35.34,2025,7,July,Q3,0,Returning Customer
O012213,2025-08-04,C07567,P0398,1,316.49,0.15,No,Sofa 398,Furniture,Home Furniture,217.87,Aman Patel,Mumbai,Maharashtra,West,269.02,217.87,51.15,19.01,2025,8,August,Q3,0,Returning Customer
